sentence_id;words;labels
1985;home;I-ACTION
1985;immediately;O
1985;.;O
1985;Check;O
1985;and;O
1985;reinstall;O
1985;battery;B-COMPONENT
2153;Live;B-FUNCTION
2153;stream;I-FUNCTION
2153;video;O
2153;frame;B-PARAMETER
2153;rate;I-PARAMETER
2153;less;O
2153;than;O
2153;9Hz;O
2153;.;O
2153;Fly;O
2153;with;O
2153;caution;O
2017;Can;O
2017;not;O
2017;start;O
2017;Return;B-ACTION
2017;to;I-ACTION
2017;Home;I-ACTION
2017;due;O
2017;to;O
2017;weak;O
2017;GPS;B-PARAMETER
2017;signal;I-PARAMETER
1978;Battery;B-COMPONENT
1978;cell;I-COMPONENT
1978;broken;O
1978;,;O
1978;please;O
1978;replace;O
1978;the;O
1978;battery;B-COMPONENT
2099;Exiting;O
2099;GPS;B-STATE
2099;mode;I-STATE
2099;:;O
2099;Unknown;O
2099;Error;O
2151;Lighting;O
2151;environment;O
2151;too;O
2151;dark;O
2151;.;O
2151;Vision;B-FUNCTION
2151;System;I-FUNCTION
2151;unavailable;O
2151;.;O
2151;Fly;O
2151;with;O
2151;caution;O
2038;Color;O
2038;display;O
2038;in;O
2038;the;O
2038;Liveview;B-FUNCTION
2038;has;O
2038;been;O
2038;enhanced;O
2038;.;O
2038;Videos;O
2038;and;O
2038;photos;O
2038;will;O
2038;still;O
2038;be;O
2038;shot;O
2038;in;O
2038;D-Log;B-STATE
2038;mode;I-STATE
1948;Ambient;B-PARAMETER
1948;Light;I-PARAMETER
1948;too;O
1948;Weak;O
1948;,;O
1948;Backward;B-FUNCTION
1948;obstacle;I-FUNCTION
1948;sensing;I-FUNCTION
1948;is;O
1948;unavailable;O
1948;.;O
1948;please;O
1948;ensure;O
1948;safety;O
1948;during;O
1948;the;O
1948;flight;O
2092;Error;O
2092;:;O
2092;Course;B-FUNCTION
2092;angle;I-FUNCTION
2092;control;I-FUNCTION
2092;error;O
2092;.;O
2092;Please;O
2092;ensure;O
2092;the;O
2092;propellers;B-COMPONENT
2092;are;O
2092;installed;O
2092;on;O
2092;the;O
2092;correct;O
2092;motors;B-COMPONENT
1992;Battery;B-COMPONENT
1992;:;O
1992;Battery;B-ISSUE
1992;Error;I-ISSUE
1992;.;O
1992;Return;B-ACTION
1992;home;I-ACTION
1992;and;O
1992;land;B-ACTION
1992;soon;O
1992;.;O
1992;View;O
1992;the;O
1992;checklist;O
1992;after;O
1992;landing;B-ACTION
2117;Forward;B-FUNCTION
2117;Obstacle;I-FUNCTION
2117;Sensing;I-FUNCTION
2117;is;O
2117;not;O
2117;functioning;O
2117;.;O
2117;Ambient;B-PARAMETER
2117;Light;I-PARAMETER
2117;is;O
2117;too;O
2117;weak;O
2129;Gimbal;B-COMPONENT
2129;Recenter;O
2138;High;B-ISSUE
2138;Wind;I-ISSUE
2138;Velocity;I-ISSUE
2138;:;O
2138;Fly;O
2138;with;O
2138;caution;O
2138;and;O
2138;ensure;O
2138;the;O
2138;aircraft;B-COMPONENT
2138;remains;O
2138;within;O
2138;your;O
2138;line;O
2138;of;O
2138;sight;O
2081;Downward;B-PARAMETER
2081;ambient;I-PARAMETER
2081;light;I-PARAMETER
2081;too;O
2081;low;O
2081;.;O
2081;Obstacle;B-FUNCTION
2081;avoidance;I-FUNCTION
2081;unavailable;O
2081;.;O
2081;Fly;O
2081;with;O
2081;caution;O
2081;.;O
2081;Backward;B-PARAMETER
2081;ambient;I-PARAMETER
2081;light;I-PARAMETER
2081;too;O
2081;low;O
2081;.;O
2081;Backward;B-FUNCTION
2081;obstacle;I-FUNCTION
2081;avoidance;I-FUNCTION
2081;unavailable;O
2081;.;O
2081;Only;O
2081;infrared;B-COMPONENT
2081;sensors;I-COMPONENT
2081;available;O
2081;.;O
2081;Fly;O
2081;with;O
2081;caution;O
2218;RTK;B-COMPONENT
2218;Base;I-COMPONENT
2218;Station;I-COMPONENT
2218;Data;O
2218;Not;O
2218;Received;O
2218;.;O
2218;Please;O
2218;make;O
2218;sure;O
2218;base;B-COMPONENT
2218;station;I-COMPONENT
2218;antenna;I-COMPONENT
2218;is;O
2218;connected;O
2218;to;O
2218;the;O
2218;correct;O
2218;port;O
2155;Low;B-ISSUE
2155;battery;I-ISSUE
2155;voltage;I-ISSUE
2155;.;O
2155;Fly;O
2155;with;O
2155;caution;O
2157;Low;B-ISSUE
2157;battery;I-ISSUE
2157;.;O
2157;Return;B-ACTION
2157;to;I-ACTION
2157;home;I-ACTION
2157;promptly;O
2243;Tip;O
2243;:;O
2243;Aircraft;B-COMPONENT
2243;reached;O
2243;maximum;B-PARAMETER
2243;distance;I-PARAMETER
2243;,;O
2243;please;O
2243;pay;O
2243;attention;O
2243;to;O
2243;flight;O
2243;safety;O
2254;Visual;B-FUNCTION
2254;positioning;I-FUNCTION
2254;inaccurate;O
2254;.;O
2254;Fly;O
2254;with;O
2254;caution;O
2265;Waypoint;B-ACTION
2265;Mission;I-ACTION
2265;Start;O
2223;SD;B-PARAMETER
2223;card;I-PARAMETER
2223;speed;I-PARAMETER
2223;low;O
2223;.;O
2223;Change;O
2223;card;B-COMPONENT
1944;Altitude;B-PARAMETER
1944;above;O
1944;the;O
1944;takeoff;B-PARAMETER
1944;point;I-PARAMETER
1944;exceeds;O
1944;nnn;O
1944;.;O
1944;Always;O
1944;fly;O
1944;in;O
1944;compliance;O
1944;with;O
1944;altitude;B-PARAMETER
1944;limitations;I-PARAMETER
2022;Can;O
2022;not;O
2022;track;O
2022;subject;O
2022;:;O
2022;Forward;B-FUNCTION
2022;Obstacle;I-FUNCTION
2022;Sensing;I-FUNCTION
2022;not;O
2022;Responding;O
2259;Warning;O
2259;:;O
2259;Command;B-ISSUE
2259;Timeout;I-ISSUE
2143;Impact;O
2143;detected;O
2143;.;O
2143;Restart;O
2143;aircraft;B-COMPONENT
2168;Motor;B-COMPONENT
2168;is;O
2168;Blocked;O
2168;.;O
2168;Motor;B-COMPONENT
2168;stuck;O
2168;.;O
2168;Check;O
2168;for;O
2168;objects;O
2168;blocking;O
2168;motor;B-COMPONENT
2168;or;O
2168;contact;O
2168;DJI;O
2168;Support;O
2168;for;O
2168;assistance;O
1904;Aircraft;B-COMPONENT
1904;entered;O
1904;Fixed-Wing;B-STATE
1904;Mode;I-STATE
1904;.;O
1904;Current;O
1904;flight;B-PARAMETER
1904;speed;I-PARAMETER
1904;is;O
1904;nnn;O
1904;.;O
1904;Press;O
1904;C2;O
1904;to;O
1904;exit;O
2030;Capture;O
2030;Failed;O
2030;Shooting;O
2030;interrupted;O
2170;Motor;B-COMPONENT
2170;nnn;O
2170;propeller;B-COMPONENT
2170;detached;O
2170;or;O
2170;installed;O
2170;incorrectly;O
1950;Ambient;B-PARAMETER
1950;Light;I-PARAMETER
1950;too;O
1950;Weak;O
1950;,;O
1950;Vision;B-FUNCTION
1950;Positioning;I-FUNCTION
1950;obstacle;I-FUNCTION
1950;sensing;I-FUNCTION
1950;is;O
1950;unavailable;O
1950;.;O
1950;please;O
1950;ensure;O
1950;safety;O
1950;during;O
1950;the;O
1950;flight;O
2176;Motor;B-COMPONENT
2176;unable;O
2176;to;O
2176;rotate;O
2176;.;O
2176;Check;O
2176;motor;B-COMPONENT
2186;Object;O
2186;too;O
2186;far;O
2186;for;O
2186;laser;B-COMPONENT
2186;rangefinder;I-COMPONENT
2188;Obstacle;B-FUNCTION
2188;sensing;I-FUNCTION
2188;not;O
2188;available;O
2188;at;O
2188;night;O
2188;.;O
2188;Adjust;O
2188;RTH;B-PARAMETER
2188;altitude;I-PARAMETER
2188;to;O
2188;above;O
2188;tallest;O
2188;surrounding;O
2188;building;O
2188;before;O
2188;flying;O
2136;Gyroscope;B-COMPONENT
2136;initialization;O
2136;failed;O
2136;.;O
2136;Restart;O
2136;aircraft;B-COMPONENT
1977;Battery;B-ISSUE
1977;Alert;I-ISSUE
1977;Battery;B-COMPONENT
1977;installation;O
1977;error;O
1977;.;O
1977;Please;O
1977;check;O
1977;the;O
1977;batteries;B-COMPONENT
1977;are;O
1977;inserted;O
1977;correctly;O
1909;Aircraft;B-FUNCTION
1909;flight;I-FUNCTION
1909;control;I-FUNCTION
1909;obtained;O
1909;by;O
1909;remote;B-COMPONENT
1909;controller;I-COMPONENT
1909;UNKNOWN;O
1949;Ambient;B-PARAMETER
1949;Light;I-PARAMETER
1949;too;O
1949;Weak;O
1949;,;O
1949;Forward;B-FUNCTION
1949;obstacle;I-FUNCTION
1949;sensing;I-FUNCTION
1949;is;O
1949;unavailable;O
1949;.;O
1949;please;O
1949;ensure;O
1949;safety;O
1949;during;O
1949;the;O
1949;flight;O
1889;ActiveTrack;B-STATE
1889;Flight;O
1889;Ended;O
1889;:;O
1889;Aircraft;B-COMPONENT
1889;is;O
1889;entering;O
1889;a;O
1889;restricted;O
1889;area;O
2237;Switched;O
2237;to;O
2237;A;B-STATE
2237;(Attitude)-mode;I-STATE
1972;Backward;B-PARAMETER
1972;ambient;I-PARAMETER
1972;light;I-PARAMETER
1972;too;O
1972;low;O
1972;.;O
1972;Backward;B-FUNCTION
1972;obstacle;I-FUNCTION
1972;avoidance;I-FUNCTION
1972;unavailable;O
1972;.;O
1972;Only;O
1972;infrared;B-COMPONENT
1972;sensors;I-COMPONENT
1972;available;O
1972;.;O
1972;Fly;O
1972;with;O
1972;caution;O
2111;Flight;B-PARAMETER
2111;altitude;I-PARAMETER
2111;exceeds;O
2111;nnn;O
2111;.;O
2111;Aircraft;B-COMPONENT
2111;may;O
2111;be;O
2111;in;O
2111;violation;O
2111;of;O
2111;local;O
2111;laws;O
2111;and;O
2111;regulations;O
2111;.;O
2111;Check;O
2111;and;O
2111;make;O
2111;sure;O
2111;you;O
2111;have;O
2111;obtained;O
2111;proper;O
2111;authorization;O
2111;to;O
2111;fly;O
2111;in;O
2111;this;O
2111;airspace;O
1903;Aircraft;B-COMPONENT
1903;Core;I-COMPONENT
1903;Board;I-COMPONENT
1903;Overheated;B-ISSUE
1956;API;B-FUNCTION
1956;Automatic;I-FUNCTION
1956;Takeoff;I-FUNCTION
1928;Aircraft;B-COMPONENT
1928;max;B-PARAMETER
1928;power;I-PARAMETER
1928;load;I-PARAMETER
1928;reached;O
1928;.;O
1928;Decrease;O
1928;altitude;B-PARAMETER
1928;and;O
1928;fly;O
1928;with;O
1928;caution;O
1928;.;O
1928;If;O
1928;this;O
1928;issue;O
1928;persists;O
1928;,;O
1928;land;B-ACTION
1928;immediately;O
2123;Gimbal;B-COMPONENT
2123;calibration;O
2123;error;O
2123;.;O
2123;Restart;O
2123;aircraft;B-COMPONENT
2123;or;O
2123;contact;O
2123;DJI;O
2123;Support;O
2123;if;O
2123;the;O
2123;issue;O
2123;persists;O
2051;Compass;B-ISSUE
2051;Error;I-ISSUE
2051;.;O
2051;Compass;B-ISSUE
2051;Error;I-ISSUE
2051;.;O
2051;Compass;B-COMPONENT
2051;data;O
2051;error;O
2051;.;O
2051;Please;O
2051;contact;O
2051;DJI;O
2051;Support;O
2148;Incompatible;O
2148;firmware;B-PARAMETER
2148;version;I-PARAMETER
2148;.;O
2148;Go;O
2148;to;O
2148;Profile;B-FUNCTION
2148;>;O
2148;Settings;B-FUNCTION
2148;to;O
2148;update;O
2148;firmware;O
2003;Camera;B-COMPONENT
2003;not;O
2003;calibrated;O
2003;.;O
2003;Image;O
2003;quality;O
2003;affected;O
2003;.;O
2003;Contact;O
2003;DJI;O
2003;Support;O
2003;for;O
2003;assistance;O
1967;Auto;B-ACTION
1967;Landing;I-ACTION
1967;in;O
1967;nnn(s);O
2260;Warning;O
2260;:;O
2260;Max;B-PARAMETER
2260;Flight;I-PARAMETER
2260;Altitude;I-PARAMETER
2260;Reached;O
2260;.;O
2260;Adjust;O
2260;in;O
2260;Main;B-FUNCTION
2260;Controller;I-FUNCTION
2260;Settings;I-FUNCTION
2260;if;O
2260;necessary;O
2088;During;O
2088;Smart;B-STATE
2088;Track;I-STATE
2088;,;O
2088;you;O
2088;can;O
2088;control;O
2088;lens;B-PARAMETER
2088;zoom;I-PARAMETER
2088;within;O
2088;a;O
2088;certain;O
2088;limit;O
1953;Another;O
1953;aircraft;B-COMPONENT
1953;is;O
1953;nearby;O
1953;.;O
1953;Fly;O
1953;with;O
1953;caution;O
2162;Max;B-PARAMETER
2162;Altitude;I-PARAMETER
2162;Approached;O
2162;.;O
2162;Wait;O
2162;for;O
2162;the;O
2162;GPS;B-FUNCTION
2162;satellite;I-FUNCTION
2162;signal;I-FUNCTION
2162;recovery;O
2162;before;O
2162;ascend;O
2174;Motor;B-ISSUE
2174;stuck;I-ISSUE
2174;.;O
2174;Check;O
2174;for;O
2174;objects;O
2174;blocking;O
2174;motor;B-COMPONENT
2174;or;O
2174;contact;O
2174;DJI;O
2174;Support;O
2174;for;O
2174;assistance;O
2205;Recenter;O
2205;Gimbal;B-COMPONENT
2205;Pan;I-COMPONENT
1975;Barometer;B-COMPONENT
1975;Dead;O
1975;in;O
1975;Air;O
2233;Strong;B-ISSUE
2233;wind;I-ISSUE
2233;warning;I-ISSUE
2233;.;O
2233;Aircraft;O
2233;unable;O
2233;to;O
2233;fly;O
2233;stably;O
2233;.;O
2233;Lower;O
2233;altitude;B-PARAMETER
2233;immediately;O
2233;and;O
2233;manually;O
2233;return;B-ACTION
2233;to;I-ACTION
2233;home;I-ACTION
1993;Battery;B-COMPONENT
1993;:;O
1993;Connection;B-ISSUE
1993;Error;I-ISSUE
2181;No;B-ISSUE
2181;GPS;I-ISSUE
2181;.;O
2181;Return;B-ACTION
2181;to;I-ACTION
2181;Home;I-ACTION
2181;failed;O
2181;.;O
2181;Return;O
2181;the;O
2181;aircraft;B-COMPONENT
2181;to;O
2181;home;O
2181;manually;O
1982;Battery;B-COMPONENT
1982;installed;O
1982;incorrectly;O
1982;.;O
1982;Detach;O
1982;battery;B-COMPONENT
1982;and;O
1982;reinstall;O
1982;it;O
2211;Remote;B-FUNCTION
2211;controller;I-FUNCTION
2211;signal;I-FUNCTION
2211;weak;O
2211;.;O
2211;Adjust;O
2211;remote;B-COMPONENT
2211;controller;I-COMPONENT
2211;antennas;I-COMPONENT
1910;Aircraft;B-FUNCTION
1910;flight;I-FUNCTION
1910;control;I-FUNCTION
1910;unlocked;O
1984;Battery;B-COMPONENT
1984;nnn;O
1984;requires;O
1984;maintenance;O
2209;Remote;B-COMPONENT
2209;controller;I-COMPONENT
2209;in;O
2209;high;O
2209;interference;O
2209;environment;O
2209;.;O
2209;Manually;O
2209;adjust;O
2209;flight;B-PARAMETER
2209;route;I-PARAMETER
2209;or;O
2209;return;B-ACTION
2209;to;I-ACTION
2209;home;I-ACTION
1899;Aircraft;B-COMPONENT
1899;ActiveTrack;B-STATE
1899;max;B-PARAMETER
1899;speed;I-PARAMETER
1899;of;O
1899;nnn;O
1899;.;O
1899;Left;O
1899;and;O
1899;right;O
1899;Obstacle;B-FUNCTION
1899;Sensing;I-FUNCTION
1899;systems;O
1899;are;O
1899;available;O
1990;Battery;B-PARAMETER
1990;temperature;I-PARAMETER
1990;too;O
1990;low;O
1990;.;O
1990;Fly;O
1990;with;O
1990;caution;O
2086;Downward;B-FUNCTION
2086;vision;I-FUNCTION
2086;sensor;O
2086;error;O
2086;.;O
2086;Contact;O
2086;DJI;O
2086;Support;O
2086;for;O
2086;assistance;O
2095;Executing;O
2095;waypoint;B-ACTION
2095;mission;I-ACTION
2197;Propeller;B-COMPONENT
2197;Fell;O
2197;Off;O
2204;Reaching;O
2204;maximum;B-PARAMETER
2204;altitude;I-PARAMETER
2204;...;O
1995;Battery;B-COMPONENT
1995;:;O
1995;Overcurrent;B-ISSUE
1995;During;I-ISSUE
1995;Discharge;I-ISSUE
2245;Tip;O
2245;:;O
2245;When;O
2245;multi-gimbals;B-COMPONENT
2245;are;O
2245;controlled;O
2245;together;O
2245;,;O
2245;only;O
2245;the;O
2245;first;O
2245;gimbal;B-COMPONENT
2245;spotlight;O
2245;feature;O
2245;is;O
2245;available;O
1996;Braking;B-ACTION
1996;now;O
1996;!;O
1996;No;O
1996;use;O
1996;to;O
1996;move;O
1996;the;O
1996;stick;O
1996;right;O
1996;.;O
1996;Avoid;O
1996;the;O
1996;obstacle;O
2055;Compass;B-ISSUE
2055;error;I-ISSUE
2055;.;O
2055;Ensure;O
2055;there;O
2055;are;O
2055;no;O
2055;metal;O
2055;or;O
2055;magnetic;O
2055;objects;O
2055;near;O
2055;the;O
2055;aircraft;B-COMPONENT
2055;and;O
2055;calibrate;O
2055;it;O
2055;before;O
2055;use;O
1959;Arrived;O
1959;at;O
1959;destination;O
1938;Aircraft;B-PARAMETER
1938;takeoff;I-PARAMETER
1938;altitude;I-PARAMETER
1938;error;B-ISSUE
1938;.;O
1938;Restart;O
1938;aircraft;B-COMPONENT
1920;Aircraft;B-COMPONENT
1920;is;O
1920;flying;O
1920;back;O
1920;to;O
1920;the;O
1920;start;B-PARAMETER
1920;point;I-PARAMETER
2110;File;B-FUNCTION
2110;system;I-FUNCTION
2110;error;O
2110;.;O
2110;Change;O
2110;SD;B-COMPONENT
2110;card;I-COMPONENT
1986;Battery;B-ISSUE
1986;overheating;I-ISSUE
1986;.;O
1986;Stop;O
1986;flying;O
1986;and;O
1986;wait;O
1986;for;O
1986;battery;B-PARAMETER
1986;temperature;I-PARAMETER
1986;to;O
1986;return;O
1986;to;O
1986;normal;O
1914;Aircraft;B-COMPONENT
1914;in;O
1914;Attitude;B-STATE
1914;mode;I-STATE
1914;.;O
1914;Unable;O
1914;to;O
1914;hover;O
1914;.;O
1914;Fly;O
1914;with;O
1914;caution;O
2089;EMMC;B-COMPONENT
2089;is;O
2089;full;O
2107;Failed;O
2107;to;O
2107;cancel;O
2107;Return;B-ACTION
2107;to;I-ACTION
2107;Home;I-ACTION
2239;Tap;B-STATE
2239;Fly;I-STATE
2239;Flight;I-STATE
2239;Ended;O
2239;Landing;B-COMPONENT
2239;Gear;I-COMPONENT
2239;Lowered;O
2249;Upward;B-ISSUE
2249;Obstacle;I-ISSUE
2249;Detected;I-ISSUE
2173;Motor;B-PARAMETER
2173;speed;I-PARAMETER
2173;error;O
2173;.;O
2173;Land;O
2173;or;O
2173;return;O
2173;to;O
2173;home;O
2173;promptly;O
2173;.;O
2173;After;O
2173;powering;O
2173;off;O
2173;the;O
2173;aircraft;B-COMPONENT
2173;,;O
2173;replace;O
2173;the;O
2173;propeller;B-COMPONENT
2173;on;O
2173;the;O
2173;beeping;O
2173;ESC;O
2173;.;O
2173;If;O
2173;the;O
2173;issue;O
2173;persists;O
2173;,;O
2173;contact;O
2173;DJI;O
2173;Support;O
1908;Aircraft;B-FUNCTION
1908;flight;I-FUNCTION
1908;control;I-FUNCTION
1908;obtained;O
1908;by;O
1908;remote;B-COMPONENT
1908;controller;I-COMPONENT
1908;B;O
2180;No;B-ISSUE
2180;GPS;I-ISSUE
2180;signal;I-ISSUE
2180;.;O
2180;Unable;O
2180;to;O
2180;take;B-ACTION
2180;off;I-ACTION
2180;.;O
2180;Move;O
2180;to;O
2180;an;O
2180;open;O
2180;area;O
2180;or;O
2180;exit;O
2180;flight;O
2180;tutorial;O
2238;Switched;O
2238;to;O
2238;gimbal;B-STATE
2238;free;I-STATE
2238;mode;I-STATE
2238;.;O
2238;Use;O
2238;the;O
2238;RC;B-COMPONENT
2238;to;O
2238;control;O
2238;aircraft;B-PARAMETER
2238;yaw;I-PARAMETER
1947;Ambient;B-PARAMETER
1947;light;I-PARAMETER
1947;too;O
1947;low;O
1947;.;O
1947;Vision;B-FUNCTION
1947;system;I-FUNCTION
1947;and;O
1947;obstacle;B-FUNCTION
1947;sensing;I-FUNCTION
1947;unavailable;O
1947;.;O
1947;Fly;O
1947;with;O
1947;caution;O
1958;Approaching;O
1958;NFZ;B-PARAMETER
1958;or;O
1958;pre-set;O
1958;distance;B-PARAMETER
1958;limit;I-PARAMETER
1958;of;O
1958;(nnn);O
1958;.;O
1958;Revise;O
1958;Flight;B-PARAMETER
1958;Route;I-PARAMETER
1991;Battery;B-PARAMETER
1991;Voltage;I-PARAMETER
1991;Difference;I-PARAMETER
1991;too;O
1991;large;O
1991;.;O
1991;Check;O
1991;Battery;B-PARAMETER
1991;Status;I-PARAMETER
2189;Pano;B-ACTION
2189;shooting;I-ACTION
2189;completed;O
2189;.;O
2189;The;O
2189;sky;O
2189;part;O
2189;is;O
2189;filled;O
2189;automatically;O
2137;High;O
2137;altitude;B-PARAMETER
2137;.;O
2137;Aircraft;B-PARAMETER
2137;braking;I-PARAMETER
2137;distance;I-PARAMETER
2137;increased;O
2137;and;O
2137;flight;B-PARAMETER
2137;time;I-PARAMETER
2137;decreased;O
2137;.;O
2137;Fly;O
2137;with;O
2137;caution;O
1917;Aircraft;B-COMPONENT
1917;in;O
1917;high;B-ISSUE
1917;interference;I-ISSUE
1917;environment;O
1917;.;O
1917;Manually;O
1917;adjust;O
1917;flight;B-PARAMETER
1917;route;I-PARAMETER
1917;or;O
1917;return;B-ACTION
1917;to;I-ACTION
1917;home;I-ACTION
2014;Can;O
2014;not;O
2014;enter;O
2014;TapFly;B-STATE
2014;Mode;I-STATE
2014;:;O
2014;Max;B-PARAMETER
2014;Flight;I-PARAMETER
2014;Altitude;I-PARAMETER
2014;Reached;O
2014;.;O
2014;Adjust;O
2014;in;O
2014;Main;B-FUNCTION
2014;Controller;I-FUNCTION
2014;Settings;I-FUNCTION
2014;if;O
2014;necessary;O
1897;Aircraft;B-COMPONENT
1897;ActiveTrack;B-STATE
1897;available;O
1897;at;O
1897;max;B-PARAMETER
1897;speed;I-PARAMETER
1897;.;O
1897;When;O
1897;exceeding;O
1897;nnn;O
1897;,;O
1897;Obstacle;B-FUNCTION
1897;Avoidance;I-FUNCTION
1897;is;O
1897;not;O
1897;available;O
2193;Payload;B-STATE
2193;mode;I-STATE
2193;enabled;O
2193;.;O
2193;Max;B-PARAMETER
2193;altitude;I-PARAMETER
2193;set;O
2193;to;O
2193;nnn;O
2193;and;O
2193;max;B-PARAMETER
2193;distance;I-PARAMETER
2193;set;O
2193;to;O
2193;nnn;O
2193;to;O
2193;ensure;O
2193;flight;O
2193;safety;O
2135;GPS;B-FUNCTION
2135;signal;I-FUNCTION
2135;weak;O
2135;.;O
2135;Positioning;O
2135;accuracy;O
2135;affected;O
2135;.;O
2135;Fly;O
2135;with;O
2135;caution;O
2187;Obstacle;B-FUNCTION
2187;Avoidance;I-FUNCTION
2187;disabled;O
2187;.;O
2187;Fly;O
2187;with;O
2187;caution;O
2120;GEO;O
2120;Zone;O
2120;Info;O
2120;:;O
2120;The;O
2120;target;O
2120;area;O
2120;is;O
2120;in;O
2120;an;O
2120;Altitude;O
2120;Zone;O
2120;.;O
2120;Flight;B-PARAMETER
2120;altitude;I-PARAMETER
2120;restricted;O
2120;to;O
2120;nnn;O
2195;Payload;B-STATE
2195;mode;I-STATE
2195;enabled;O
2195;.;O
2195;Return;O
2195;the;O
2195;aircraft;B-COMPONENT
2195;to;O
2195;an;O
2195;area;O
2195;nearby;O
2195;the;O
2195;home;O
2195;point;O
2195;promptly;O
2195;to;O
2195;ensure;O
2195;flight;O
2195;safety;O
2213;Remote;B-PARAMETER
2213;ID;I-PARAMETER
2213;functionality;O
2213;normal;O
1905;Aircraft;B-COMPONENT
1905;exceeded;O
1905;distance;B-PARAMETER
1905;limit;I-PARAMETER
1905;and;O
1905;has;O
1905;exited;O
1905;Hyperlapse;B-STATE
1905;mode;I-STATE
1937;Aircraft;B-COMPONENT
1937;switched;O
1937;to;O
1937;ATTI;B-STATE
1937;mode;I-STATE
1941;Aircraft;B-COMPONENT
1941;will;O
1941;automatically;O
1941;descend;O
1941;in;O
1941;nnn;O
2113;Flight;B-STATE
2113;control;I-STATE
2113;mode;I-STATE
2113;error;O
2113;,;O
2113;can;O
2113;not;O
2113;start;O
2113;recording;O
2113;QuickShot;B-STATE
1894;Advanced;B-FUNCTION
1894;RTH;I-FUNCTION
1894;Image;I-FUNCTION
1894;Transmission;I-FUNCTION
1894;Recovered;O
1894;.;O
1894;Aircraft;B-COMPONENT
1894;is;O
1894;returning;O
1894;home;O
2258;Warning;O
2258;:;O
2258;Command;B-ISSUE
2258;Failed;I-ISSUE
2046;Compass;B-ISSUE
2046;Error;I-ISSUE
2046;.;O
2046;Compass;B-COMPONENT
2046;data;O
2046;error;O
2046;.;O
2046;Please;O
2046;contact;O
2046;DJI;O
2046;Support;O
2059;Compass;B-ISSUE
2059;Interference;I-ISSUE
2059;.;O
2059;Temp;O
2059;Max;B-PARAMETER
2059;Altitude;I-PARAMETER
2059;:;O
2059;nnn;O
2152;Lighting;O
2152;environment;O
2152;too;O
2152;dark;O
2152;.;O
2152;Visual;B-FUNCTION
2152;positioning;I-FUNCTION
2152;inaccurate;O
2152;.;O
2152;Fly;O
2152;with;O
2152;caution;O
2028;Capture;O
2028;Failed;O
2028;Distance;B-PARAMETER
2028;limit;I-PARAMETER
2028;exceeded;O
2028;.;O
2028;Can;O
2028;not;O
2028;shoot;O
2028;panorama;O
2079;Downward;B-PARAMETER
2079;altitude;I-PARAMETER
2079;sensor;B-COMPONENT
2079;data;O
2079;error;O
2079;.;O
2079;Please;O
2079;contact;O
2079;DJI;O
2079;Support;O
2079;for;O
2079;help;O
2140;Home;B-PARAMETER
2140;Point;I-PARAMETER
2140;updated;O
2140;.;O
2140;RTH;B-PARAMETER
2140;altitude;I-PARAMETER
2140;adjusted;O
2140;to;O
2140;nnn;O
2235;Strong;B-ISSUE
2235;wind;I-ISSUE
2235;.;O
2235;Fly;O
2235;with;O
2235;caution;O
2183;Not;O
2183;Allowed;O
2183;to;O
2183;change;O
2183;Aircraft;B-PARAMETER
2183;Mode;I-PARAMETER
2183;.;O
2183;If;O
2183;needed;O
2183;,;O
2183;enable;O
2183;it;O
2183;in;O
2183;Main;B-FUNCTION
2183;Controller;I-FUNCTION
2183;Settings;I-FUNCTION
2220;Running;O
2220;Flight;B-FUNCTION
2220;Simulator;I-FUNCTION
2220;.;O
2220;Restart;O
2220;aircraft;B-COMPONENT
2220;to;O
2220;take;B-ACTION
2220;off;I-ACTION
1974;Backward;B-COMPONENT
1974;sensor(s);I-COMPONENT
1974;blocked;O
1974;.;O
1974;Obstacle;B-FUNCTION
1974;avoidance;I-FUNCTION
1974;unavailable;O
1974;.;O
1974;Fly;O
1974;with;O
1974;caution;O
1988;Battery;B-PARAMETER
1988;power;I-PARAMETER
1988;low;O
1988;.;O
1988;Check;O
1988;battery;B-PARAMETER
1988;status;I-PARAMETER
1988;and;O
1988;charge;O
1988;or;O
1988;warm;O
1988;up;O
1988;battery;B-COMPONENT
2000;Camera;B-ISSUE
2000;busy;I-ISSUE
2000;,;O
2000;can;O
2000;not;O
2000;enter;O
2000;playback;O
2142;Impact;O
2142;detected;O
2142;.;O
2142;Aircraft;B-COMPONENT
2142;stopped;O
2142;.;O
2142;Restart;O
2142;aircraft;B-COMPONENT
2042;Compass;B-ISSUE
2042;Error;I-ISSUE
1901;Aircraft;B-COMPONENT
1901;approaching;O
1901;obstacle;B-FUNCTION
1901;sensing;I-FUNCTION
1901;blind;O
1901;spot;O
1901;and;O
1901;may;O
1901;be;O
1901;unable;O
1901;to;O
1901;detect;O
1901;obstacles;O
1901;.;O
1901;Fly;O
1901;with;O
1901;caution;O
1961;Arrived;O
1961;at;O
1961;Start;B-PARAMETER
1961;Point;I-PARAMETER
1961;.;O
1961;Starting;O
1961;Waypoint;B-ACTION
1961;Mission;I-ACTION
2036;Check;O
2036;whether;O
2036;the;O
2036;propellers;B-COMPONENT
2036;are;O
2036;attached;O
2036;to;O
2036;the;O
2036;correct;O
2036;motors;B-COMPONENT
2036;based;O
2036;on;O
2036;their;O
2036;markings;O
2036;.;O
2036;Incorrect;O
2036;installation;O
2036;will;O
